adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country_x,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path,titulo_unico,ano_lancamento,tamanho_sinopse,popularidade_log,nota_ponderada,vote_count_log,popularidade_categoria,generos_nomes,runtime,budget,revenue,production_countries,origin_country_y,duracao_min,pais_codigo,pais_nome,lucro,lucro_log
False,/6eLtIyVHCzqoQdsLfOPPNVTxsn7.jpg,"[878, 12, 28]",617126,en,The Fantastic 4: First Steps,"No vibrante cenário de um mundo retrofuturista inspirado nos anos 1960, a Primeira Família da Marvel é forçada a equilibrar seus papéis como heróis com a força de seus laços familiares, enquanto defendem a Terra de um deus espacial voraz chamado Galactus e sua enigmática arauta, a Surfista Prateada.",71.5603,/hlWOAWRKSno6UxaE0IXDFVvmzTf.jpg,2025-07-23,Quarteto Fantástico: Primeiros Passos,False,7.043,2490,Filme (Popular),,,,,,,,,Quarteto Fantástico: Primeiros Passos,2025,49,4.284417940307706,0.45815011233606767,7.820439515262181,Alta,"['Ficção científica', 'Aventura', 'Ação']",115.0,200000000.0,520652419.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],115.0,US,United States of America,320652419.0,19.58586829070048
False,/vZK3f5N8Fv2LcyFYLwt6dz0HE1H.jpg,"[28, 35]",1161617,en,Code 3,,63.768,/gIAYMDb5mIAeCAj76q1sRsKjkzo.jpg,2025-09-12,Code 3,False,6.701,127,Filme (Popular),,,,,,,,,Code 3,2025,0,4.170811654224946,0.022232796906839436,4.852030263919617,Alta,"['Ação', 'Comédia']",100.0,0.0,12140.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],100.0,US,United States of America,12140.0,9.404343433543975
False,/zIFFlcvilrrbUlveEbIsFAtUfGT.jpg,"[16, 12, 10751, 35]",1214130,en,Stitch Head,"O filme acompanha Frankie, um ""cabeça de costura"" criado por um cientista maluco em um castelo isolado. Embora tenha sido feito para ser dócil e temer os humanos, ele decide enfrentar seu maior medo: deixar o castelo e descobrir o mundo real, ao lado de outros monstros.",55.825,/uLxz8dZ4HXAaxOi7Pdh3gqOVLik.jpg,2025-10-16,Frankie e os Monstros,False,6.8,12,Filme (Popular),,,,,,,,,Frankie e os Monstros,2025,47,4.039976369738607,0.0021317728198965466,2.5649493574615367,Média,"['Animação', 'Aventura', 'Família', 'Comédia']",92.0,34800000.0,3455841.0,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]","['FR', 'GB', 'DE', 'LU']",92.0,DE,Germany,-31344159.0,0.0
False,/tLf5hjuO4gx62lVojPiHsIzCroh.jpg,"[53, 28]",1025527,fr,Six jours,"Anos depois de não conseguir resolver o assassinato de uma jovem, um detetetive se vê obrigado a reabrir o caso quando um crime semelhante acontece. Faltando apenas 6 dias para o caso ser definitivamente arquivado, ele sente o dever de solucioná-lo e evitar que outra criança sofra o mesmo destino.",56.7877,/w6lbMbwYFQPKarDTvVTWNSVBDXO.jpg,2024-12-11,A Perseguição,False,5.873,80,Filme (Popular),,,,,,,,,A Perseguição,2024,50,4.056775950264444,0.01227441350122786,4.394449154672439,Alta,"['Thriller', 'Ação']",95.0,0.0,0.0,"[{'iso_3166_1': 'FR', 'name': 'France'}]",['FR'],95.0,FR,France,0.0,0.0
False,/ygOR390GzOX5Quv0kAAcUNDG7fp.jpg,"[12, 28, 27]",1511789,en,Captain Hook: The Cursed Tides,"Após uma derrota devastadora sofrida por seu arquiinimigo, Almirante Smee, o notório Capitão James Hook encontra refúgio na cidade costeira de Eldritch Landing, onde forma uma aliança improvável com Silas Blackweather, um ferreiro local em busca de vingança pelo assassinato de sua irmã. Enquanto eles fogem dos soldados casacas vermelhas de Smee na densa floresta da ilha, lutas de espadas implacáveis, maldições antigas e motivos conflitantes desafiarão sua busca compartilhada por vingança. Juntos, Hook e Silas navegam em águas desconhecidas para enfrentar o traiçoeiro Almirante Smee, embarcando em uma jornada que redefinirá o legado duradouro do Capitão Gancho.",58.6235,/6AWwDt0nUh68dISgAWU72SbjQGF.jpg,2025-07-11,Capitão Hook: A Maldição das Marés,False,4.975,40,Filme (Popular),,,,,,,,,Capitão Hook: A Maldição das Marés,2025,98,4.088049791659352,0.00519880871518888,3.713572066704308,Alta,"['Aventura', 'Ação', 'Terror']",90.0,0.0,0.0,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",['GB'],90.0,GB,United Kingdom,0.0,0.0
False,/2YOnE2qmoyyOUqQsFit12gDSauk.jpg,"[35, 18, 80]",1242419,en,Roofman,"Um criminoso carismático durante sua fuga da polícia, assume uma nova identidade e começa a trabalhar em uma loja de brinquedos. Lá, se envolve com uma funcionária e inicia um romance inesperado. Mas quando seu passado ameaça vir à tona, os dois se veem diante de escolhas que podem mudar o destino de suas vidas para sempre.",58.6507,/A8s9WG1GOv8e17rmEDCTNQx8nms.jpg,2025-10-08,O Bom Bandido,False,7.2,207,Filme (Popular),,,,,,,,,O Bom Bandido,2025,57,4.0885058835966115,0.03893620356340457,5.337538079701318,Alta,"['Comédia', 'Drama', 'Crime']",126.0,18000000.0,28918350.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],126.0,US,United States of America,10918350.0,16.205955509552272
False,/docDyCJrhPoFXAckB1aOiIv9Mz0.jpg,"[28, 53, 878]",798645,en,The Running Man,"Em um futuro próximo, ""O Sobrevivente"" é o show de maior audiência na televisão – uma competição mortal onde os participantes precisam sobreviver 30 dias enquanto são caçados por assassinos profissionais. Cada passo é transmitido a um público sedento por sangue e cada dia sobrevivido aumenta o prêmio em dinheiro para o vencedor.",58.6148,/8nBuPCAXLFSuUBjO1WvJ2blEVmK.jpg,2025-11-11,O Sobrevivente,False,6.8,192,Filme (Popular),,,,,,,,,O Sobrevivente,2025,53,4.087903865392114,0.034108365118344745,5.262690188904886,Alta,"['Ação', 'Thriller', 'Ficção científica']",130.0,110000000.0,48267967.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",['US'],130.0,US,United States of America,-61732033.0,0.0
False,/xPNDRM50a58uvv1il2GVZrtWjkZ.jpg,"[28, 53]",575265,en,Mission: Impossible - The Final Reckoning,"Depois de escapar de um acidente de trem calamitoso, Ethan percebe que a Entidade está escondida a bordo de um antigo submarino russo, mas um inimigo do seu passado chamado Gabriel também está no encalço.",59.3954,/yKQjrwgEkPOGel3JKT2neJzu0jh.jpg,2025-05-17,Missão: Impossível - O Acerto Final,False,7.26,2112,Filme (Popular),,,,,,,,,Missão: Impossível - O Acerto Final,2025,35,4.100912943100132,0.4005726526986781,7.655864017616056,Alta,"['Ação', 'Thriller']",169.0,400000000.0,598056261.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],169.0,US,United States of America,198056261.0,19.104061699810565
False,/ril2LHOGbmjHHV3asPHWKDdtGyG.jpg,"[10749, 18]",1327862,en,Regretting You,"Morgan Grant e sua filha Clara precisam lidar com o que ficou após um acidente devastador revelar uma traição chocante e forçá-las a confrontar segredos da família, redefinir o amor e se redescobrir.",59.6558,/9yLe2bgpjHIFQL09LdOtoMJDlkf.jpg,2025-10-22,Se Não Fosse Você,False,7.2,82,Filme (Popular),,,,,,,,,Se Não Fosse Você,2025,33,4.105215261485504,0.015424003343957366,4.418840607796598,Alta,"['Romance', 'Drama']",116.0,30000000.0,83106420.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]","['DE', 'US']",116.0,US,United States of America,53106420.0,17.78780840168879
False,/pU9cz8mZjzwyPAcJDPXBlK99BoR.jpg,"[16, 10751, 35, 12, 14]",1117857,en,In Your Dreams,Um casal de irmãos viaja pela paisagem absurda dos próprios sonhos para pedir ao Sandman que realize seu desejo de uma família perfeita.,47.5784,/zHPgL2f9nZaYUkOXZNsV1Nq9Tt1.jpg,2025-11-07,Nos Seus Sonhos,False,7.111,99,Filme (Popular),,,,,,,,,Nos Seus Sonhos,2025,23,3.883178987667298,0.018391478133653796,4.605170185988092,Média,"['Animação', 'Família', 'Comédia', 'Aventura', 'Fantasia']",86.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],86.0,US,United States of America,0.0,0.0
False,/7SgljBnhPPoHxKoQL5ooIhrEgAS.jpg,"[28, 10752]",1223601,fi,Sisu 2,"Ao retornar à casa onde sua família foi brutalmente assassinada durante a guerra, ""o homem que se recusa a morrer"" a desmonta, carrega seus destroços em um caminhão e está determinado a reconstruí-la em algum lugar seguro em sua homenagem. Quando o comandante do Exército Vermelho que matou sua família retorna, decidido a terminar o serviço, inicia-se uma perseguição implacável e alucinante por todo o país — uma luta até a morte.",56.2681,/uD1SSjSxu0LjnbzDQiuunPiqBa9.jpg,2025-10-21,Sisu: Estrada para a Vingança,False,7.5,23,Filme (Popular),,,,,,,,,Sisu: Estrada para a Vingança,2025,72,4.047743749672431,0.0045065050420607135,3.1780538303479458,Média,"['Ação', 'Guerra']",89.0,12200000.0,5708490.0,"[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",['FI'],89.0,FI,Finland,-6491510.0,0.0
False,/4FzoxZAJnhpoeYHexQCHorsWLxB.jpg,"[10749, 35]",1323475,en,Champagne Problems,Uma executiva americana vai a Paris disposta a comprar uma marca de champanhe antes do Natal e acaba se apaixonando pelo filho do fundador da empresa.,49.1717,/ultFiOA5ASUOYiOny6FIgAlv8YF.jpg,2025-11-18,Borbulhas de Amor,False,6.117,60,Filme (Popular),,,,,,,,,Borbulhas de Amor,2025,26,3.9154511227137934,0.009588275249490569,4.110873864173311,Média,"['Romance', 'Comédia']",99.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",['US'],99.0,US,United States of America,0.0,0.0
False,/vuUDwAi9UgLyNN9xZLtKTaLQWnl.jpg,"[80, 53, 35]",639988,ko,어쩔수가없다,"Depois de ficar desempregado por vários anos, um homem elabora um plano único para conseguir um novo emprego: eliminar sua concorrência.",54.2929,/5wKrvjfWKtjVeQjZZEZKmavi595.jpg,2025-09-24,Sem Outra Escolha,False,7.8,49,Filme (Popular),,,,,,,,,Sem Outra Escolha,2025,21,4.012644509688766,0.009984847693191912,3.912023005428146,Média,"['Crime', 'Thriller', 'Comédia']",139.0,0.0,7500000.0,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'FR', 'name': 'France'}]",['KR'],139.0,KR,South Korea,7500000.0,15.830413711839864
False,/3NNoi1GC26017b40g38QBQDZCe5.jpg,"[10751, 35, 12, 10402]",1237082,es,31 Minutos: Calurosa Navidad,"Bodoque parte rumo ao Polo Norte em busca dos presentes de Natal para Titirilquén, mas sua compulsão por apostas gera problemas. No estúdio, Mario Hugo enfrenta desafios ao tentar realizar um show natalino.",52.3428,/lt0IpOhrvhPOzQkQOvg2xK25bZ1.jpg,2025-11-19,31 Minutos: Natal Escaldante,False,8.3,11,Filme (Popular),,,,,,,,,31 Minutos: Natal Escaldante,2025,33,3.9767390108144562,0.0023851820889283664,2.4849066497880004,Média,"['Família', 'Comédia', 'Aventura', 'Música']",91.0,0.0,0.0,"[{'iso_3166_1': 'CL', 'name': 'Chile'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",['CL'],91.0,CL,Chile,0.0,0.0
False,/eU7IfdWq8KQy0oNd4kKXS0QUR08.jpg,"[878, 12, 28]",1061474,en,Superman,"Superman, um jovem repórter de Metrópolis, embarca em uma jornada para reconciliar sua herança kryptoniana com sua criação humana como Clark Kent.",49.4585,/xeZ8oG6W60fEPf9yCjERUXiHRBF.jpg,2025-07-09,Superman,False,7.415,3866,Filme (Popular),,,,,,,,,Superman,2025,22,3.921151216255018,0.748899890276399,8.260234291607297,Média,"['Ficção científica', 'Aventura', 'Ação']",128.0,225000000.0,615800000.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],128.0,US,United States of America,390800000.0,19.783706480691755
False,/5A01YSCPYoCOZOhh9tU7F3Htxkf.jpg,"[28, 14, 27, 53]",793387,ko,거룩한 밤: 데몬 헌터스,"Holy Night é uma equipe que luta contra grupos que adoram demônios. Os membros da equipe da Holy Night são Bau, Sharon e Kim Gun. A habilidade especial de Bau é sua poderosa força física. Sharon tem a habilidade de identificar demônios e realizar exorcismos. Kim Gun ajuda Bau e Sharon. Enquanto isso, a psiquiatra Jung Won visita a equipe da Noite Santa para salvar sua irmã mais nova, Eun Seo. Um demônio reside no corpo de Eun Seo.",43.5078,/7MGnHpfhF8savUsrUJoI8Q7dTk9.jpg,2025-04-30,Holy Night: Demon Hunters,False,6.7,69,Filme (Popular),,,,,,,,,Holy Night: Demon Hunters,2025,79,3.795664454711169,0.012077433512722712,4.248495242049359,Média,"['Ação', 'Fantasia', 'Terror', 'Thriller']",92.0,0.0,6500000.0,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",['KR'],92.0,KR,South Korea,6500000.0,15.687312888712007
False,/fQOV47FHTJdaSuSUNlzP3zXUZWE.jpg,"[878, 12, 28]",1234821,en,Jurassic World Rebirth,"Cinco anos após os eventos de Jurassic World: Domínio, a ecologia do planeta se mostrou inóspita para os dinossauros, com os poucos sobreviventes vivendo isolados nas regiões equatoriais. Zora Bennett é contratada para liderar uma equipe de especialistas cujo objetivo é obter o material genético das três maiores criaturas, cujo DNA contém a chave para a criação de um medicamento que trará grandes benefícios à humanidade. Mas a operação se cruzará com uma família cujo barco virou, e todos acabarão em uma ilha proibida, ocupada por dinossauros de inúmeras espécies, onde terão que fazer o impossível para sobreviver.",51.0666,/zuEC2i3I2P7QIcLoUJNBwqRYO4S.jpg,2025-07-01,Jurassic World: Recomeço,False,6.38,2526,Filme (Popular),,,,,,,,,Jurassic World: Recomeço,2025,98,3.952523668326925,0.4210219969695387,7.834788107388194,Média,"['Ficção científica', 'Aventura', 'Ação']",134.0,180000000.0,868349601.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],134.0,US,United States of America,688349601.0,20.349807409278828
False,/qcDDn7WeKBenM4nLlOPXAeJ4hpg.jpg,"[53, 28, 12]",1280450,en,Stolen Girl,"Uma mulher americana passa mais de dez anos procurando sua filha, sequestrada e levada para o Oriente Médio pelo pai, enfrentando perigos e desafios em sua busca incansável.",47.0448,/hpwmR1AE8Ro0KO68YPhk1thACvL.jpg,2025-09-04,Garota Roubada,False,6.4,84,Filme (Popular),,,,,,,,,Garota Roubada,2025,28,3.8721339089564917,0.01404462093108313,4.442651256490317,Média,"['Thriller', 'Ação', 'Aventura']",110.0,26000000.0,92691.0,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","['US', 'GB', 'IT']",110.0,GB,United Kingdom,-25907309.0,0.0
False,/4IB1h88hurwGtX9cdxXmgNImNtW.jpg,"[35, 27]",1215106,th,หมู่บ้านโคกะโหลก,,49.0921,/pRWBabtsYvqpPmxNYcejIUe6lc3.jpg,2025-11-06,หมู่บ้านโคกะโหลก,False,3.8,5,Filme (Popular),,,,,,,,,หมู่บ้านโคกะโหลก,2025,0,3.913863311026552,0.0004963686712994409,1.791759469228055,Média,"['Comédia', 'Terror']",99.0,0.0,0.0,"[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",['TH'],99.0,TH,Thailand,0.0,0.0
False,/r9oTasGQofvkQY5vlUXglneF64Z.jpg,"[28, 35, 10751]",1029575,en,The Family Plan,"Dan Morgan é muitas coisas: um marido dedicado, um pai amoroso, um reconhecido vendedor de carros. Ele também é um ex-assassino. E quando seu passado encontra seu presente, ele é forçado a levar sua desavisada família em uma viagem diferente de qualquer outra.",48.6541,/3CezGI4ORSgVKk5Ch3UUWtL7SET.jpg,2023-12-14,Plano em Família,False,7.246,1681,Filme (Popular),,,,,,,,,Plano em Família,2023,43,3.9050809651281266,0.31821218454464706,7.427738840532894,Média,"['Ação', 'Comédia', 'Família']",119.0,0.0,0.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],119.0,US,United States of America,0.0,0.0
False,/qskMJe62v9kPj4tD9UawIGW0WxD.jpg,"[80, 28]",1096563,en,End of Loyalty,"Grant faz parte de uma família de criminosos e jura vingança após o assassinato de seu pai. Conforme sua dor se transforma em violência, cabe ao seu melhor amigo, um agente federal, fazer de tudo para impedi-lo de perder o controle.",42.7216,/sy1r4ABRjNrk6Xsp2hPnfhDPM7.jpg,2023-03-07,O Fim da Lealdade,False,5.429,7,Filme (Popular),,,,,,,,,O Fim da Lealdade,2023,41,3.7778422591620315,0.0009928157165996134,2.0794415416798357,Média,"['Crime', 'Ação']",90.0,0.0,0.0,[],['US'],90.0,,,0.0,0.0
False,/kHOfxq7cMTXyLbj0UmdoGhT540O.jpg,"[878, 28, 35]",507244,en,Afterburn,"Uma década após uma tempestade solar devastar o planeta e eliminar toda a tecnologia, um ex-soldado sobrevive caçando tesouros perdidos para os poucos poderosos que ainda restam. Sua nova missão é recuperar a Mona Lisa, de Leonardo da Vinci. Ele se une uma outra caçadora e se vê em uma perigosa corrida contra um senhor da guerra implacável que também está atrás da relíquia. Cercado por enigmas e ameaças, terá que escolher entre se apegar ao passado ou lutar por um novo futuro.​",44.6959,/1ZhnVSuIPj0u1UBsrgkihYznbky.jpg,2025-08-20,Caçadores do Fim do Mundo,False,6.896,120,Filme (Popular),,,,,,,,,Caçadores do Fim do Mundo,2025,83,3.8220085783393745,0.021618684361774387,4.795790545596741,Média,"['Ficção científica', 'Ação', 'Comédia']",105.0,60000000.0,184758.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],105.0,US,United States of America,-59815242.0,0.0
False,/9tOkjBEiiGcaClgJFtwocStZvIT.jpg,"[16, 12, 10751, 35]",269149,en,Zootopia,"Em uma cidade de animais antropomórficos, uma raposa fugitiva vigarista e um coelho policial recruta precisam trabalhar juntos para desvendar uma conspiração.",51.2993,/ncqVGCX9P3EKQfsOXiB3XxQ0Dip.jpg,2016-02-11,Zootopia: Essa Cidade é o Bicho,False,7.752,17101,Filme (Popular),,,,,,,,,Zootopia: Essa Cidade é o Bicho,2016,22,3.9569829866600825,3.46326746433983,9.7469506947159,Média,"['Animação', 'Aventura', 'Família', 'Comédia']",108.0,150000000.0,1025521689.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],108.0,US,United States of America,875521689.0,20.59033048379792
False,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"A cidade de Atlantis, que já foi lar de uma das mais avançadas civilizações do mundo, agora é um reino submerso dominado pelo ganancioso Rei Orm. Com um vasto exército a seu dispor, Orm planeja conquistar tanto os demais reinos do oceano, quanto o mundo da superfície. Em seu caminho está Aquaman, meio-humano e meio-atlante, e verdadeiro herdeiro do trono. Com a ajuda da princesa Mera, Aquaman precisa recuperar o lendário Tridente de Atlan e aceitar seu destino como protetor das profundezas.",28.6049,/wbo0CYG6SOFxFkoe9BiqvivLggN.jpg,2018-12-07,Aquaman,False,6.871,14584,Filme (Popular),,,,,,,,,Aquaman,2018,82,3.387939888170232,2.6178657192120802,9.587748882301822,Baixa,"['Ação', 'Aventura', 'Fantasia']",143.0,160000000.0,1152028393.0,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",['US'],143.0,US,United States of America,992028393.0,20.71526228782339
False,/42xAe6kVeTjml9Tww6vRoWa5tay.jpg,"[28, 18, 53]",861451,kn,Martin,"A jornada de um homem que descobre a si mesmo, encontra o amor e luta por sua terra natal - será que ele conseguirá manter o controle em todas as três frentes?",41.192,/vTWAbfrkhK0I0Dbz7MlgiN58QaC.jpg,2024-10-11,O Guerreiro,False,4.058,26,Filme (Popular),,,,,,,,,O Guerreiro,2024,32,3.7422306296109307,0.002756361356392706,3.295836866004329,Média,"['Ação', 'Drama', 'Thriller']",145.0,17647000.0,3247000.0,"[{'iso_3166_1': 'IN', 'name': 'India'}]",['IN'],145.0,IN,India,-14400000.0,0.0
False,/srk5NlOnpEsd0hxVFiHfhtQtfDe.jpg,"[10749, 18]",1156594,es,Culpa nuestra,"O casamento de Jenna e Lion marca o tão esperado reencontro entre Noah e Nick após o término. A incapacidade de Nick de perdoar Noah é uma barreira intransponível. Ele, herdeiro dos negócios do avô, e ela, iniciando a vida profissional, evitam alimentar uma chama ainda acesa. Mas, agora que seus caminhos se cruzaram novamente, será o amor mais forte que o ressentimento?",44.5949,/tPq8xqhsTYZzUGwMKuksa0eyeGZ.jpg,2025-10-15,Nossa Culpa,False,7.501,523,Filme (Popular),,,,,,,,,Nossa Culpa,2025,63,3.819795868160283,0.10248766915721826,6.261491684321042,Média,"['Romance', 'Drama']",115.0,0.0,0.0,"[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","['ES', 'US']",115.0,ES,Spain,0.0,0.0
